Country Name,Country Code,Series Name,Series Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Eritrea,ERI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.43900013,5.434999943,5.493999958,5.5,5.443999767,5.373000145,5.225999832,5.099999905,5.05700016,5.340000153,5.409999847,5.412000179,5.426000118,5.443999767,5.381999969,5.337999821,5.284999847,5.19299984,5.104000092,5.144000053
Eritrea,ERI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,46.64333251,57.70551862,74.76999798,76.23832154,69.5074494,69.53226051,68.42104419,68.41327176,72.91427609,57.08420408,49.65874436,40.83435004,..,..,..,..,..,..,..,..
Estonia,EST,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,3.710944716,6.762821431,4.813730661,3.895983536,4.674840701,5.908333222,9.022940005,12.41610489,6.900867023,-0.175091958,1.826291313,5.385821585,4.023054959,4.043233439,2.948720488,1.118745874,1.709034962,3.640092913,4.528797506,..
Estonia,EST,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,3.710944716,6.762821431,4.813730661,3.895983536,4.674840701,5.908333222,9.022940005,12.41610489,6.900867023,-0.175091958,1.826291313,5.385821585,4.023054959,4.043233439,2.948720488,1.118745874,1.709034962,3.640092913,4.528797506,..
Estonia,EST,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,13.35999966,13.13399982,10.02600002,11.28800011,10.24800014,8.032999992,5.914999962,4.592000008,5.454999924,13.54800034,16.70700073,12.32800007,10.02099991,8.630999565,7.352000237,6.186999798,6.762000084,5.760000229,5.366000175,5.114999771
Estonia,EST,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,13.35980034,13.13449955,10.02610016,11.28759956,10.24779987,8.033100128,5.914700031,4.592000008,5.454899788,13.54819965,16.7071991,12.32769966,10.02110004,8.630700111,7.351799965,6.186600208,6.761700153,5.760399818,5.366000175,..
Estonia,EST,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eswatini,SWZ,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,25.3429412,8.942622897,8.914928711,6.005495005,3.871285847,6.556824287,4.041159467,5.014296438,10.42557398,9.769931141,3.197176152,5.340932489,8.756673152,6.533130346,7.137336343,5.841087392,7.343985685,2.853881929,2.791124894,..
Eswatini,SWZ,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,25.3429412,8.942622897,8.914928711,6.005495005,3.871285847,6.556824287,4.041159467,5.014296438,10.42557398,9.769931141,3.197176152,5.340932489,8.756673152,6.533130346,7.137336343,5.841087392,7.343985685,2.853881929,2.791124894,..
Eswatini,SWZ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,24.42000008,25.05400085,25.82799911,26.50099945,27.04899979,27.55999947,27.88400078,28.23999977,27.44499969,27.4470005,26.91799927,26.24200058,25.59799957,24.97100067,24.18700027,23.45499992,22.71800041,22.53800011,22.36100006,22.08300018
Eswatini,SWZ,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,28.23999977,..,..,..,..,..,..,..,..,22.71769905,..,..,..
Eswatini,SWZ,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,18.82949048,21.18995635,28.29113146,20.65776477,16.36011074,15.23605365,13.86754003,14.10562461,14.44632131,14.95583495,16.60454325,12.66995513,9.676279593,9.383029858,9.04090356,9.051733637,12.79543642,14.98407494,10.86654513,..
Ethiopia,ETH,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,9.464718955,-5.75533534,-3.621434213,12.76797833,3.911362456,9.875511911,11.5523498,17.22057948,30.31167308,24.14641529,1.444572317,20.06187508,33.54140502,4.901979299,10.98178829,10.83654278,10.39792554,6.722117677,12.51786669,..
Ethiopia,ETH,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,6.8,-5.75533534,-3.621434213,12.76797833,3.911362456,9.875511911,11.5523498,17.22057948,30.31167308,24.14641529,1.444572317,20.06187508,33.54140502,4.901979299,10.98178829,10.83654278,10.39792554,6.722117677,12.51786669,..
Ethiopia,ETH,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.486999989,3.282000065,3.128999949,2.940000057,2.717999935,2.496999979,2.374000072,2.267999887,2.210999966,2.335000038,2.338000059,2.303999901,2.276000023,2.250999928,2.217999935,2.194999933,2.167999983,2.119999886,2.075000048,2.08100009
Ethiopia,ETH,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,2.496900082,..,..,..,..,..,..,..,2.25090003,..,..,..,..,..,..
Ethiopia,ETH,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,67.41733387,70.24199502,84.03573889,85.09195905,65.24037715,49.9444272,14.57107928,13.13970496,10.50850977,16.54602652,24.42936867,26.99361786,24.21392282,26.47007488,30.55392083,32.74170264,32.14372104,32.81573382,33.44274428,..
Euro area,EMU,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2.74340599,3.303654401,3.27434188,3.147807929,2.670183681,2.240319462,2.899073822,2.753603821,2.858074944,0.533161703,0.673371797,1.61710658,1.675270124,1.353651044,0.913241262,1.005042688,0.770690202,1.381120778,1.702250383,..
Euro area,EMU,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Euro area,EMU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.423776258,8.347443508,8.614318875,8.958532272,9.245839846,9.02031672,8.312232276,7.435066118,7.484369609,9.536717955,10.07030836,10.11072373,11.28865642,11.92865875,11.60486639,10.83974609,10.02740381,9.060118073,8.187791203,7.492316053
Euro area,EMU,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,9.423932172,8.347510948,8.61432421,8.958617941,9.24565761,9.020289478,8.312222475,7.435155575,7.484632608,9.536568489,10.07037787,10.11090732,11.28873781,11.92839461,11.60480302,10.83992133,10.02732187,9.059889079,8.187568543,..
Euro area,EMU,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,3.938303263,4.017222928,3.522278885,3.440364008,3.834982393,3.10793557,3.528151068,4.160054322,4.789524113,1.889264178,1.886183764,2.753856813,2.24046118,1.612122128,1.241337827,1.241574535,1.338281548,1.859647387,2.218188192,..
Europe & Central Asia,ECS,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.800704816,9.091997505,9.128822866,9.140643938,9.118714744,8.735373707,8.089273654,7.173116773,7.089361495,8.932937535,9.015559598,8.76070264,8.971102298,9.202883293,8.95733538,8.558220862,8.096095578,7.491878346,6.903898831,6.762122911
Europe & Central Asia,ECS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,9.266031887,8.578372759,8.650837211,8.688741907,8.687498054,8.341236077,7.790761382,6.930614623,6.908827517,8.929061196,9.039228021,8.707115509,8.918919089,9.153884593,8.906909592,8.512552845,8.075893776,7.491322484,7.008572248,..
Europe & Central Asia,ECS,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,23.46454819,11.40093362,5.803224097,8.320774065,9.251965578,7.936643801,10.60657936,12.87270229,12.03733655,4.035303735,7.768715484,8.714229743,5.345804416,3.392246784,3.259478965,2.206092813,3.465015172,4.679185519,4.309137301,..
Europe & Central Asia (excluding high income),ECA,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,10.67220388,9.996051044,9.685984563,9.450743745,9.173030178,8.562677925,8.082117149,7.294569747,7.281053019,9.020201103,8.43369004,7.820610361,7.23109516,7.262564573,7.45332846,7.572602915,7.543685572,7.301483193,6.956312003,7.33001971
Europe & Central Asia (excluding high income),ECA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,9.473421292,8.840354696,8.597872396,8.408799805,8.171025156,7.638600922,7.38724921,6.73498745,6.864915869,9.011080847,8.465350454,7.673782297,7.067097081,7.10082487,7.298413851,7.441760549,7.48652403,7.29632641,7.212395719,..
Europe & Central Asia (excluding high income),ECA,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,51.19802173,51.93420623,48.48499003,47.19555241,41.12804828,37.13625348,39.50259936,40.77247602,36.28705102,46.97879496,41.88536743,38.35997525,38.8529519,40.77112469,40.11078739,48.108402,53.25844051,49.54262985,46.13805526,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,23.11594264,10.15643264,5.072634973,8.106207765,9.08699404,7.128657497,10.10695903,11.09139848,11.20640514,3.771233789,7.012657892,8.190796926,4.785569806,3.366824642,2.585381701,2.003671139,3.174226097,4.38103451,3.954779005,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,11.22808146,10.81198837,10.65165081,10.37922644,10.09428254,9.421834077,8.617616689,7.520754867,7.278867352,8.946889543,8.569517257,8.032687957,7.560255483,7.618646823,7.676738153,7.64341475,7.471683141,7.125449776,6.700327683,6.995890012
Europe & Central Asia (IDA & IBRD countries),TEC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,10.16421123,9.795144659,9.697968447,9.466142354,9.216601596,8.612107888,8.001466033,7.01826818,6.903851488,8.93864202,8.602934897,7.905029874,7.419847533,7.480911668,7.542274738,7.527051843,7.418734796,7.116646405,6.908429492,..
Europe & Central Asia (IDA & IBRD countries),TEC,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
European Union,EUU,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,3.329704778,3.474752003,3.27434188,2.682816524,2.709268188,2.543104656,2.899073822,2.966345148,3.252863256,1.67883896,0.940413625,1.650202753,1.675270124,1.279986994,0.918221819,1.118745874,0.858465884,1.511910225,2.041247784,..
European Union,EUU,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
European Union,EUU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.82330601,9.19577176,9.541026903,9.646565749,9.882084208,9.569838245,8.625277589,7.448055923,7.200041777,9.116646463,9.795710982,9.836140727,10.80260593,11.32309836,10.84334541,10.02373905,9.124778233,8.135618676,7.269401542,6.663976239
European Union,EUU,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,9.82340028,9.195867842,9.541025697,9.646574437,9.881931428,9.569798067,8.625228965,7.448099568,7.200246092,9.116517753,9.795787018,9.836268822,10.80261918,11.32288707,10.84329711,10.02387933,9.124716223,8.135472772,7.269293037,..
European Union,EUU,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.170000076,4,..,3.849999905,3.700000048,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,-4.666525607,3.361065121,3.319016722,7.873831046,2.239113302,6.817737657,3.725106199,2.955056391,1.355986633,1.390695021,4.229784999,9.391340519,3.576513521,3.621296542,12.50540517,2.371604343,2.569115443,1.628640772,0.893112553,..
Fiji,FJI,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,-4.666525607,3.361065121,3.319016722,7.873831046,2.239113302,6.817737657,3.725106199,2.955056391,1.355986633,1.390695021,4.229784999,9.391340519,3.576513521,3.621296542,12.50540517,2.371604343,2.569115443,1.628640772,0.893112553,..
Fiji,FJI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.930999994,3.928999901,3.973999977,3.979000092,3.937999964,3.885999918,3.854000092,3.834000111,3.877000093,4.181000233,4.320000172,4.40500021,4.422999859,4.445000172,4.395999908,4.362999916,4.318999767,4.236999989,4.157999992,4.100999832
Fiji,FJI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,8.220000267,4.699999809,3.885999918,..,..,8.93999958,8.720000267,8.909999847,4.405499935,9,..,6.170000076,..,4.319499969,..,..,..
Fiji,FJI,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,7.082216506,6.590398202,7.455065811,7.994659885,6.99620167,7.533149993,10.0717744,9.762234135,9.979864852,16.83331794,17.56690827,22.27294104,18.62621695,18.54898928,18.0005849,17.68398538,18.00786682,17.72849127,16.68952401,..
Finland,FIN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1.637828268,3.303654401,0.944311116,0.190004843,0.602422825,0.929166553,0.920683532,2.753603821,3.037214547,1.774091377,0.322976445,2.623667967,2.973772676,2.558627937,1.63165611,1.662595978,0.188581589,0.742883916,2.131976853,..
Finland,FIN,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,1.637828268,3.303654401,0.944311116,0.190004843,0.602422825,0.929166553,0.920683532,2.753603821,3.037214547,1.774091377,0.322976445,2.623667967,2.973772676,2.558627937,1.63165611,1.662595978,0.188581589,0.742883916,2.131976853,..
Finland,FIN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,11.13399982,10.28999996,10.42300034,10.46899986,10.3579998,8.383999825,7.718999863,6.854000092,6.368999958,8.248999596,8.394000053,7.781000137,7.68900013,8.19299984,8.663000107,9.376000404,8.81799984,8.640000343,7.361000061,6.59499979
Finland,FIN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,11.13449955,10.29049969,10.42269993,10.46930027,10.35779953,8.383600235,7.718900204,6.854000092,6.368599892,8.249500275,8.394399643,7.781000137,7.689099789,8.193400383,8.663000107,9.375900269,8.818400383,8.640199661,7.361199856,..
Finland,FIN,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,9.70098597,5.12301588,4.545921919,5.111829176,7.166980195,6.569691274,4.646873359,4.569262949,8.482844144,1.645181868,6.512001318,8.833168292,5.038840157,2.413699577,1.523686722,2.708263108,1.937874835,3.777478242,4.19033536,..
Fragile and conflict affected situations,FCS,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.878377551,5.958731459,6.214194619,6.257951284,6.164808469,5.910778592,5.703777665,5.585462521,5.555212413,5.556429048,5.766598489,5.822438244,5.854309048,6.019099057,6.24090489,6.226341823,6.898075622,7.291290149,7.19398244,7.249282532
Fragile and conflict affected situations,FCS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1.553290276,2.008334202,2.067425736,1.859368223,1.62267544,1.936341399,2.155327392,2.556637021,2.367073855,0.0666275,1.069697466,0.947960206,1.161825041,0.778100526,0.576944238,1.138248785,0.522559352,0.456887072,0.789835828,..
France,FRA,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,1.553290276,2.008334202,2.067425736,1.859368223,1.62267544,1.936341399,2.155327392,2.556637021,2.367073855,0.0666275,1.069697466,0.947960206,1.161825041,0.778100526,0.576944238,1.138248785,0.522559352,0.456887072,0.789835828,..
France,FRA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,10.21700001,8.609999657,8.701999664,8.305999756,8.913999557,8.493000031,8.447999954,7.657000065,7.063000202,8.736000061,8.87100029,8.81099987,9.399999619,9.920999527,10.29199982,10.35900021,10.05700016,9.397000313,9.059000015,8.427000046
France,FRA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,10.21720028,8.6104002,8.701700211,8.306500435,8.913599968,8.493499756,8.447799683,7.656700134,7.063399792,8.736300468,8.871299744,8.81099987,9.40019989,9.920599937,10.29220009,10.3593998,10.05679989,9.397199631,9.058899879,..
France,FRA,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,0.961534051,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,0.961534051,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,11.60400009,11.55500031,11.71000004,12.22299957,12.34300041,12.38799953,12.07499981,11.73999977,11.77499962,13.86499977,14.31900024,14.31400013,14.58199978,14.8039999,14.29399967,13.74499989,13.25599957,12.77400017,12.31400013,12.09599972
French Polynesia,PYF,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,11.71000004,..,..,..,..,11.73999977,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,28.0893436,-0.168658932,0.855807814,-0.217120396,7.765278535,20.09447289,9.868137278,4.231361642,20.47895904,-18.0745351,16.56432021,12.68122777,-2.941902704,-6.157924934,-0.851390333,-8.927172453,-4.26975398,3.812945186,7.146859323,..
Gabon,GAB,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,28.0893436,-6.252593441,0.855807814,-0.217120396,7.765278535,20.09447289,9.868137278,4.231361642,20.47895904,-18.0745351,16.56432021,12.68122777,-2.941902704,-6.157924934,-0.851390333,-8.927172453,-4.26975398,3.812945186,7.146859323,..
Gabon,GAB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,17.36499977,17.28899956,17.31200027,17.25,17.09199905,16.90999985,17.32299995,17.76199913,18.34799957,19.5529995,20.38999939,20.39599991,20.42399979,20.45999908,20.34300041,20.26000023,20.1590004,19.98200035,19.80699921,20.00399971
Gabon,GAB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,16.90999985,..,..,..,..,20.38999939,..,..,..,..,..,..,..,..,..
Gabon,GAB,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,91.46894865,78.37018975,72.3804544,65.32696724,62.37633383,45.6399459,47.70177926,47.16365298,17.69979737,24.19047695,22.53259171,19.70983322,20.44477271,29.00399953,26.3554485,38.37537733,40.89110402,46.29443075,42.96963607,..
"Gambia, The",GMB,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2.216982654,1.805437659,10.39134477,12.89394099,94.19011426,4.113805283,1.303203998,4.414824902,2.475845868,4.513305353,5.644330861,4.572123504,3.845160214,5.933131381,5.211723107,9.720362427,7.820622749,3.92171862,5.202614831,..
"Gambia, The",GMB,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,2.216982654,15.12597805,16.10387759,27.39114006,94.19011426,4.113805283,1.303203998,4.414824902,2.475845868,4.513305353,5.644330861,4.572123504,3.845160214,5.933131381,5.211723107,9.720362427,7.820622749,3.92171862,5.202614831,..
"Gambia, The",GMB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.420000076,9.416999817,9.489999771,9.498000145,9.430999756,9.345000267,9.166000366,9.01099968,8.958999634,9.31000042,9.395000458,9.399000168,9.416999817,9.440999985,9.364999771,9.312999725,9.248999596,9.13599968,9.027000427,9.055999756
"Gambia, The",GMB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,9.417300224,..,..,..,..,..,..,..
"Gambia, The",GMB,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,65.11327754,75.35475181,107.0457607,138.5652023,122.0193775,110.8584989,113.9344948,90.56297023,42.74186286,60.52826561,59.44457103,58.90546791,62.03443258,41.61340374,42.92443088,39.14986448,36.46993375,44.7346081,42.70920582,..
Georgia,GEO,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,4.680307098,5.37620308,5.919262849,3.424434321,8.431835745,7.936643801,8.44899988,9.464218666,9.595582674,-2.136010292,14.18923319,8.714229743,0.435138642,1.366719614,4.264527408,5.855597244,2.625739513,8.535416644,4.403358961,..
Georgia,GEO,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,4.680307098,5.37620308,5.919262849,3.424434321,8.431835745,7.936643801,8.44899988,9.464218666,9.595582674,-2.136010292,14.18923319,8.714229743,0.435138642,1.366719614,4.264527408,5.855597244,2.625739513,8.535416644,4.403358961,..
Georgia,GEO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,10.81999969,11.15999985,12.59000015,11.51000023,12.61999989,13.81000042,13.56999969,13.27999973,17.87000084,20.70999908,20.20299911,19.63199997,19.65299988,19.41600037,17.43799973,16.50600052,16.60400009,13.93900013,13.78499985,14.39799976
Georgia,GEO,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,10.81999969,11.15999985,12.59000015,11.51000023,12.61999989,13.81000042,13.56999969,13.27999973,17.87000084,20.71019936,20.20269966,19.63170052,19.65309906,19.41580009,17.43849945,16.50589943,16.60390091,13.93889999,12.66699982,..
Georgia,GEO,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,57.49860812,58.72126603,59.70664854,53.65194984,44.51745725,33.23424801,32.538733,29.2471107,61.17113795,81.44108198,77.9354011,77.20118472,77.22688925,82.74660694,83.49282352,105.6190605,115.7714722,111.6423596,110.6336367,..
Germany,DEU,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,-0.472642572,1.288793838,1.378618717,1.33494528,1.100779987,0.415029754,0.399074134,1.762740902,0.906944366,1.845471971,0.646158248,1.070513935,1.495424054,1.968882247,1.861849459,1.736191813,1.177006799,1.047329806,1.512025543,..
Germany,DEU,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,-0.472642572,1.288793838,1.378618717,1.33494528,1.100779987,0.415029754,0.399074134,1.762740902,0.906944366,1.845471971,0.646158248,1.070513935,1.495424054,1.968882247,1.861849459,1.736191813,1.177006799,1.047329806,1.512025543,..
Germany,DEU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.916999817,7.772999763,8.482000351,9.779000282,10.72700024,11.16699982,10.25,8.657999992,7.524000168,7.742000103,6.96600008,5.823999882,5.379000187,5.230999947,4.980999947,4.624000072,4.122000217,3.746000051,3.384000063,3.042999983
Germany,DEU,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.917300224,7.772699833,8.481900215,9.779000282,10.72669983,11.16670036,10.25020027,8.6583004,7.524499893,7.741600037,6.966400146,5.824399948,5.379399776,5.23059988,4.98059988,4.624199867,4.121799946,3.745500088,3.383500099,..
Germany,DEU,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ghana,GHA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,27.23011389,34.8179441,22.8185847,28.70440728,14.35015113,14.9637183,80.75458082,18.62788847,19.41027105,15.66656868,16.59564479,13.91482213,15.20527874,52.98898165,22.16400002,13.58840204,15.24938072,10.35275241,10.21020292,..
Ghana,GHA,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,27.23011389,34.8179441,22.8185847,28.70440728,14.35015113,14.9637183,12.78866114,18.62788847,19.41027105,15.66656868,16.59564479,13.91482213,15.20527874,52.98898165,22.16400002,13.58840204,15.24938072,10.35275241,10.21020292,..
Ghana,GHA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,10.35999966,9.281000137,8.340999603,7.382999897,6.422999859,5.520999908,4.635000229,4.666999817,4.763999939,5.125,5.320000172,5.618999958,5.936999798,6.269000053,6.52699995,6.806000233,5.449999809,4.22300005,4.157000065,4.330999851
